longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-15.000000,-1.500000,1737400.000,-4.902472300e-04,-1.717207252e-02,-8.146526719e-03,1.901279344e-02
-15.000000,-1.000000,1737400.000,-8.276255600e-04,-1.617746579e-02,-5.543415091e-03,1.712088825e-02
-15.000000,-0.500000,1737400.000,-1.131074630e-03,-1.518194001e-02,-3.233676935e-03,1.556365313e-02
-15.000000,0.000000,1737400.000,-1.408298070e-03,-1.418914785e-02,-1.162607254e-03,1.430618313e-02
-15.000000,0.500000,1737400.000,-1.665139770e-03,-1.319240338e-02,7.111893800e-04,1.331608004e-02
-15.000000,1.000000,1737400.000,-1.905639430e-03,-1.217847656e-02,2.415631760e-03,1.256113171e-02
-15.000000,1.500000,1737400.000,-2.132013120e-03,-1.113095224e-02,3.965497780e-03,1.200702921e-02
-15.000000,2.000000,1737400.000,-2.344673020e-03,-1.003361417e-02,5.362696210e-03,1.161591217e-02
-15.000000,2.500000,1737400.000,-2.542278350e-03,-8.873900250e-03,6.597559920e-03,1.134623646e-02
-15.000000,3.000000,1737400.000,-2.721870110e-03,-7.646381600e-03,7.650651300e-03,1.115384211e-02
-15.000000,3.500000,1737400.000,-2.879158740e-03,-6.355987771e-03,8.496315690e-03,1.099434018e-02
-15.000000,4.000000,1737400.000,-3.008914280e-03,-5.020295260e-03,9.107360970e-03,1.082593892e-02
-15.000000,4.500000,1737400.000,-3.105613380e-03,-3.669926280e-03,9.461282120e-03,1.061268358e-02
-15.000000,5.000000,1737400.000,-3.164134600e-03,-2.346895780e-03,9.546033730e-03,1.032697572e-02
-15.000000,5.500000,1737400.000,-3.180556040e-03,-1.100003360e-03,9.365733149e-03,9.952030021e-03
-15.000000,6.000000,1737400.000,-3.152825010e-03,2.150101100e-05,8.942966749e-03,9.482479745e-03
-15.000000,6.500000,1737400.000,-3.081150490e-03,9.751886750e-04,8.318384117e-03,8.924124361e-03
-15.000000,7.000000,1737400.000,-2.968211970e-03,1.731737227e-03,7.546562837e-03,8.292153326e-03
-15.000000,7.500000,1737400.000,-2.818895120e-03,2.278894025e-03,6.689201259e-03,7.608215373e-03
-15.000000,8.000000,1737400.000,-2.639733350e-03,2.622159168e-03,5.807427150e-03,6.897109609e-03
-15.000000,8.500000,1737400.000,-2.438324090e-03,2.782320583e-03,4.954856205e-03,6.183634223e-03
-15.000000,9.000000,1737400.000,-2.222505940e-03,2.790854845e-03,4.172864311e-03,5.490100179e-03
-15.000000,9.500000,1737400.000,-1.999736000e-03,2.684486907e-03,3.488435634e-03,4.834728244e-03
-15.000000,10.000000,1737400.000,-1.776610610e-03,2.500199734e-03,2.914602173e-03,4.231105033e-03
-15.000000,10.500000,1737400.000,-1.558587420e-03,2.271307110e-03,2.452801778e-03,3.688396304e-03
-15.000000,11.000000,1737400.000,-1.349867500e-03,2.025332527e-03,2.095829575e-03,3.211948897e-03
-15.000000,11.500000,1737400.000,-1.153464240e-03,1.783081433e-03,1.831155453e-03,2.804102253e-03
-15.000000,12.000000,1737400.000,-9.712965500e-04,1.558820348e-03,1.643583734e-03,2.464691737e-03
-15.000000,12.500000,1737400.000,-8.044266000e-04,1.361264510e-03,1.517533721e-03,2.191586598e-03
-15.000000,13.000000,1737400.000,-6.531629800e-04,1.194533909e-03,1.438195023e-03,1.980388362e-03
-15.000000,13.500000,1737400.000,-5.173226600e-04,1.059547785e-03,1.392597031e-03,1.824716617e-03
-15.000000,14.000000,1737400.000,-3.963375100e-04,9.548478590e-04,1.369830585e-03,1.716174142e-03
-15.000000,14.500000,1737400.000,-2.893919300e-04,8.776369160e-04,1.361072846e-03,1.645148485e-03
-15.000000,15.000000,1737400.000,-1.955265800e-04,8.243224670e-04,1.359566872e-03,1.601923922e-03
-15.000000,15.500000,1737400.000,-1.136987800e-04,7.910749410e-04,1.360188963e-03,1.577606095e-03
-15.000000,16.000000,1737400.000,-4.286407000e-05,7.740634570e-04,1.359401836e-03,1.564923294e-03
-14.500000,-16.000000,1737400.000,-3.919341000e-05,-2.600556182e-02,3.757434251e-02,4.569597353e-02
-14.500000,-15.500000,1737400.000,3.725249400e-04,-2.677325710e-02,4.522079936e-02,5.255346578e-02
-14.500000,-15.000000,1737400.000,9.187659300e-04,-2.649531390e-02,5.428938421e-02,6.041674460e-02
-14.500000,-14.500000,1737400.000,1.636591500e-03,-2.452226922e-02,6.477280863e-02,6.927868977e-02
-14.500000,-14.000000,1737400.000,2.570019990e-03,-1.997962457e-02,7.639155848e-02,7.900291519e-02
-14.500000,-13.500000,1737400.000,3.768235720e-03,-1.180437586e-02,8.838423250e-02,8.924861592e-02
-14.500000,-13.000000,1737400.000,5.279070540e-03,1.078061059e-03,9.925294179e-02,9.939908076e-02
-14.500000,-12.500000,1737400.000,7.134429170e-03,1.933915329e-02,1.065719978e-01,1.085471955e-01
-14.500000,-12.000000,1737400.000,9.325073670e-03,4.257196597e-02,1.071050828e-01,1.156322967e-01
-14.500000,-11.500000,1737400.000,1.176534477e-02,6.856551426e-02,9.754225767e-02,1.198087856e-01
-14.500000,-11.000000,1737400.000,1.426404401e-02,9.308736249e-02,7.593229957e-02,1.209728652e-01
-14.500000,-10.500000,1737400.000,1.652821216e-02,1.107765220e-01,4.323686680e-02,1.200585118e-01
-14.500000,-10.000000,1737400.000,1.822259312e-02,1.170989516e-01,3.901109460e-03,1.185725348e-01
-14.500000,-9.500000,1737400.000,1.907071828e-02,1.103500566e-01,-3.529667690e-02,1.174167053e-01
-14.500000,-9.000000,1737400.000,1.895101644e-02,9.244811607e-02,-6.767150357e-02,1.161259126e-01
-14.500000,-8.500000,1737400.000,1.793376330e-02,6.800484582e-02,-8.898975320e-02,1.134259895e-01
-14.500000,-8.000000,1737400.000,1.624249717e-02,4.229713257e-02,-9.846952083e-02,1.083933239e-01
-14.500000,-7.500000,1737400.000,1.416583180e-02,1.939673504e-02,-9.811828340e-02,1.010153536e-01
-14.500000,-7.000000,1737400.000,1.196957571e-02,1.379968560e-03,-9.118473084e-02,9.197733522e-02
-14.500000,-6.500000,1737400.000,9.848117830e-03,-1.140866090e-02,-8.079603122e-02,8.218966863e-02
-14.500000,-6.000000,1737400.000,7.915533840e-03,-1.964133072e-02,-6.927850795e-02,7.244273057e-02
-14.500000,-5.500000,1737400.000,6.220982570e-03,-2.436168982e-02,-5.806504712e-02,6.327513138e-02
-14.500000,-5.000000,1737400.000,4.771323560e-03,-2.659463811e-02,-4.788428028e-02,5.498131140e-02
