longitude_deg,latitude_deg,radius_m,Br
-59.500000,8.000000,1737400.000,5.856337900e-03
-59.500000,8.500000,1737400.000,5.828804700e-03
-59.500000,9.000000,1737400.000,5.801169400e-03
-59.500000,9.500000,1737400.000,5.773401800e-03
-59.500000,10.000000,1737400.000,5.745550900e-03
-59.500000,10.500000,1737400.000,5.717621700e-03
-59.500000,11.000000,1737400.000,5.689655800e-03
-59.500000,11.500000,1737400.000,5.661612100e-03
-59.500000,12.000000,1737400.000,5.633529300e-03
-59.500000,12.500000,1737400.000,5.605426200e-03
-59.500000,13.000000,1737400.000,5.577302000e-03
-59.500000,13.500000,1737400.000,5.549169000e-03
-59.500000,14.000000,1737400.000,5.521056700e-03
-59.500000,14.500000,1737400.000,5.492943200e-03
-59.500000,15.000000,1737400.000,5.464844900e-03
-59.500000,15.500000,1737400.000,5.436794300e-03
-59.500000,16.000000,1737400.000,5.408780700e-03
-59.500000,16.500000,1737400.000,5.380802600e-03
-59.500000,17.000000,1737400.000,5.352892500e-03
-59.500000,17.500000,1737400.000,5.325030600e-03
-59.500000,18.000000,1737400.000,5.297259400e-03
-59.500000,18.500000,1737400.000,5.269551300e-03
-59.500000,19.000000,1737400.000,5.241920800e-03
-59.500000,19.500000,1737400.000,5.214388100e-03
-59.500000,20.000000,1737400.000,5.186943500e-03
-59.500000,20.500000,1737400.000,5.159606400e-03
-59.500000,21.000000,1737400.000,5.132366400e-03
-59.500000,21.500000,1737400.000,5.105238200e-03
-59.500000,22.000000,1737400.000,5.078234400e-03
-59.500000,22.500000,1737400.000,5.051332700e-03
-59.500000,23.000000,1737400.000,5.024562400e-03
-59.500000,23.500000,1737400.000,4.997913700e-03
-59.500000,24.000000,1737400.000,4.971399600e-03
-59.500000,24.500000,1737400.000,4.945012000e-03
-59.500000,25.000000,1737400.000,4.918767100e-03
-59.000000,-35.000000,1737400.000,5.958045200e-03
-59.000000,-34.500000,1737400.000,5.991412400e-03
-59.000000,-34.000000,1737400.000,6.024447700e-03
-59.000000,-33.500000,1737400.000,6.057126600e-03
-59.000000,-33.000000,1737400.000,6.089411800e-03
-59.000000,-32.500000,1737400.000,6.121291200e-03
-59.000000,-32.000000,1737400.000,6.152725600e-03
-59.000000,-31.500000,1737400.000,6.183683700e-03
-59.000000,-31.000000,1737400.000,6.214127400e-03
-59.000000,-30.500000,1737400.000,6.244034700e-03
-59.000000,-30.000000,1737400.000,6.273377800e-03
-59.000000,-29.500000,1737400.000,6.302114800e-03
-59.000000,-29.000000,1737400.000,6.330227300e-03
-59.000000,-28.500000,1737400.000,6.357689000e-03
-59.000000,-28.000000,1737400.000,6.384464200e-03
-59.000000,-27.500000,1737400.000,6.410507200e-03
-59.000000,-27.000000,1737400.000,6.435805800e-03
-59.000000,-26.500000,1737400.000,6.460337300e-03
-59.000000,-26.000000,1737400.000,6.484049200e-03
-59.000000,-25.500000,1737400.000,6.506945600e-03
-59.000000,-25.000000,1737400.000,6.528967400e-03
-59.000000,-24.500000,1737400.000,6.550113300e-03
-59.000000,-24.000000,1737400.000,6.570337100e-03
-59.000000,-23.500000,1737400.000,6.589638700e-03
-59.000000,-23.000000,1737400.000,6.607976500e-03
-59.000000,-22.500000,1737400.000,6.625334500e-03
-59.000000,-22.000000,1737400.000,6.641705200e-03
-59.000000,-21.500000,1737400.000,6.657050300e-03
-59.000000,-21.000000,1737400.000,6.671363100e-03
-59.000000,-20.500000,1737400.000,6.684632800e-03
-59.000000,-20.000000,1737400.000,6.696838700e-03
-59.000000,-19.500000,1737400.000,6.707959100e-03
-59.000000,-19.000000,1737400.000,6.718002600e-03
-59.000000,-18.500000,1737400.000,6.726943000e-03
-59.000000,-18.000000,1737400.000,6.734767800e-03
-59.000000,-17.500000,1737400.000,6.741514200e-03
-59.000000,-17.000000,1737400.000,6.747144300e-03
-59.000000,-16.500000,1737400.000,6.751656600e-03
-59.000000,-16.000000,1737400.000,6.755066600e-03
-59.000000,-15.500000,1737400.000,6.757358300e-03
-59.000000,-15.000000,1737400.000,6.758552200e-03
-59.000000,-14.500000,1737400.000,6.758637600e-03
-59.000000,-14.000000,1737400.000,6.757642300e-03
-59.000000,-13.500000,1737400.000,6.755541200e-03
-59.000000,-13.000000,1737400.000,6.752404300e-03
-59.000000,-12.500000,1737400.000,6.748178600e-03
-59.000000,-12.000000,1737400.000,6.742913000e-03
-59.000000,-11.500000,1737400.000,6.736622900e-03
-59.000000,-11.000000,1737400.000,6.729330200e-03
-59.000000,-10.500000,1737400.000,6.721007600e-03
-59.000000,-10.000000,1737400.000,6.711744900e-03
-59.000000,-9.500000,1737400.000,6.701486400e-03
-59.000000,-9.000000,1737400.000,6.690316200e-03
-59.000000,-8.500000,1737400.000,6.678220000e-03
-59.000000,-8.000000,1737400.000,6.665235300e-03
-59.000000,-7.500000,1737400.000,6.651394700e-03
-59.000000,-7.000000,1737400.000,6.636679500e-03
-59.000000,-6.500000,1737400.000,6.621182400e-03
-59.000000,-6.000000,1737400.000,6.604869900e-03
-59.000000,-5.500000,1737400.000,6.587784600e-03
-59.000000,-5.000000,1737400.000,6.569963400e-03
-59.000000,-4.500000,1737400.000,6.551426200e-03
-59.000000,-4.000000,1737400.000,6.532189600e-03
-59.000000,-3.500000,1737400.000,6.512301600e-03
-59.000000,-3.000000,1737400.000,6.491770600e-03
-59.000000,-2.500000,1737400.000,6.470614600e-03
-59.000000,-2.000000,1737400.000,6.448883500e-03
-59.000000,-1.500000,1737400.000,6.426595700e-03
-59.000000,-1.000000,1737400.000,6.403773000e-03
-59.000000,-0.500000,1737400.000,6.380453800e-03
-59.000000,0.000000,1737400.000,6.356639600e-03
-59.000000,0.500000,1737400.000,6.332358200e-03
-59.000000,1.000000,1737400.000,6.307649700e-03
-59.000000,1.500000,1737400.000,6.282548100e-03
-59.000000,2.000000,1737400.000,6.257041800e-03
-59.000000,2.500000,1737400.000,6.231173600e-03
-59.000000,3.000000,1737400.000,6.204977900e-03
-59.000000,3.500000,1737400.000,6.178459400e-03
-59.000000,4.000000,1737400.000,6.151628800e-03
-59.000000,4.500000,1737400.000,6.124531800e-03
-59.000000,5.000000,1737400.000,6.097189800e-03
-59.000000,5.500000,1737400.000,6.069612500e-03
-59.000000,6.000000,1737400.000,6.041803000e-03
-59.000000,6.500000,1737400.000,6.013807500e-03
-59.000000,7.000000,1737400.000,5.985625300e-03
-59.000000,7.500000,1737400.000,5.957274600e-03
-59.000000,8.000000,1737400.000,5.928794700e-03
-59.000000,8.500000,1737400.000,5.900179500e-03
-59.000000,9.000000,1737400.000,5.871443200e-03
-59.000000,9.500000,1737400.000,5.842619300e-03
-59.000000,10.000000,1737400.000,5.813711600e-03
-59.000000,10.500000,1737400.000,5.784718100e-03
-59.000000,11.000000,1737400.000,5.755680300e-03
-59.000000,11.500000,1737400.000,5.726598500e-03
-59.000000,12.000000,1737400.000,5.697489900e-03
-59.000000,12.500000,1737400.000,5.668350000e-03
-59.000000,13.000000,1737400.000,5.639207700e-03
-59.000000,13.500000,1737400.000,5.610082600e-03
-59.000000,14.000000,1737400.000,5.580951100e-03
-59.000000,14.500000,1737400.000,5.551839100e-03
-59.000000,15.000000,1737400.000,5.522777500e-03
-59.000000,15.500000,1737400.000,5.493746000e-03
-59.000000,16.000000,1737400.000,5.464774100e-03
-59.000000,16.500000,1737400.000,5.435849300e-03
-59.000000,17.000000,1737400.000,5.406989400e-03
-59.000000,17.500000,1737400.000,5.378219200e-03
-59.000000,18.000000,1737400.000,5.349518000e-03
-59.000000,18.500000,1737400.000,5.320910000e-03
-59.000000,19.000000,1737400.000,5.292383800e-03
-59.000000,19.500000,1737400.000,5.263968300e-03
-59.000000,20.000000,1737400.000,5.235665800e-03
-59.000000,20.500000,1737400.000,5.207462400e-03
-59.000000,21.000000,1737400.000,5.179388500e-03
-59.000000,21.500000,1737400.000,5.151422700e-03
-59.000000,22.000000,1737400.000,5.123586700e-03
-59.000000,22.500000,1737400.000,5.095871100e-03
-59.000000,23.000000,1737400.000,5.068302200e-03
-59.000000,23.500000,1737400.000,5.040860900e-03
-59.000000,24.000000,1737400.000,5.013567600e-03
-59.000000,24.500000,1737400.000,4.986413300e-03
-59.000000,25.000000,1737400.000,4.959400300e-03
-58.500000,-35.000000,1737400.000,6.027808900e-03
-58.500000,-34.500000,1737400.000,6.062647700e-03
-58.500000,-34.000000,1737400.000,6.097160300e-03
-58.500000,-33.500000,1737400.000,6.131314900e-03
-58.500000,-33.000000,1737400.000,6.165087600e-03
-58.500000,-32.500000,1737400.000,6.198444800e-03
-58.500000,-32.000000,1737400.000,6.231342300e-03
-58.500000,-31.500000,1737400.000,6.263762300e-03
-58.500000,-31.000000,1737400.000,6.295664700e-03
-58.500000,-30.500000,1737400.000,6.327041600e-03
-58.500000,-30.000000,1737400.000,6.357815900e-03
-58.500000,-29.500000,1737400.000,6.387982400e-03
-58.500000,-29.000000,1737400.000,6.417512700e-03
-58.500000,-28.500000,1737400.000,6.446368600e-03
-58.500000,-28.000000,1737400.000,6.474502300e-03
-58.500000,-27.500000,1737400.000,6.501899600e-03
-58.500000,-27.000000,1737400.000,6.528525200e-03
-58.500000,-26.500000,1737400.000,6.554346400e-03
-58.500000,-26.000000,1737400.000,6.579329000e-03
-58.500000,-25.500000,1737400.000,6.603461600e-03
-58.500000,-25.000000,1737400.000,6.626677600e-03
-58.500000,-24.500000,1737400.000,6.648967800e-03
-58.500000,-24.000000,1737400.000,6.670332300e-03
-58.500000,-23.500000,1737400.000,6.690709900e-03
-58.500000,-23.000000,1737400.000,6.710088000e-03
-58.500000,-22.500000,1737400.000,6.728428200e-03
-58.500000,-22.000000,1737400.000,6.745739700e-03
-58.500000,-21.500000,1737400.000,6.761983100e-03
-58.500000,-21.000000,1737400.000,6.777126800e-03
-58.500000,-20.500000,1737400.000,6.791172200e-03
-58.500000,-20.000000,1737400.000,6.804114900e-03
-58.500000,-19.500000,1737400.000,6.815908400e-03
-58.500000,-19.000000,1737400.000,6.826558400e-03
-58.500000,-18.500000,1737400.000,6.836054900e-03
-58.500000,-18.000000,1737400.000,6.844406600e-03
-58.500000,-17.500000,1737400.000,6.851584100e-03
-58.500000,-17.000000,1737400.000,6.857596100e-03
-58.500000,-16.500000,1737400.000,6.862410800e-03
-58.500000,-16.000000,1737400.000,6.866074400e-03
-58.500000,-15.500000,1737400.000,6.868557200e-03
-58.500000,-15.000000,1737400.000,6.869881400e-03
-58.500000,-14.500000,1737400.000,6.870044600e-03
-58.500000,-14.000000,1737400.000,6.869048600e-03
-58.500000,-13.500000,1737400.000,6.866935000e-03
-58.500000,-13.000000,1737400.000,6.863659100e-03
-58.500000,-12.500000,1737400.000,6.859261900e-03
-58.500000,-12.000000,1737400.000,6.853785900e-03
-58.500000,-11.500000,1737400.000,6.847202000e-03
-58.500000,-11.000000,1737400.000,6.839559200e-03
-58.500000,-10.500000,1737400.000,6.830869800e-03
-58.500000,-10.000000,1737400.000,6.821138100e-03
-58.500000,-9.500000,1737400.000,6.810413100e-03
-58.500000,-9.000000,1737400.000,6.798693300e-03
-58.500000,-8.500000,1737400.000,6.786022700e-03
-58.500000,-8.000000,1737400.000,6.772390500e-03
-58.500000,-7.500000,1737400.000,6.757869000e-03
-58.500000,-7.000000,1737400.000,6.742467900e-03
-58.500000,-6.500000,1737400.000,6.726180700e-03
-58.500000,-6.000000,1737400.000,6.709072100e-03
-58.500000,-5.500000,1737400.000,6.691173700e-03
-58.500000,-5.000000,1737400.000,6.672482200e-03
-58.500000,-4.500000,1737400.000,6.653036800e-03
-58.500000,-4.000000,1737400.000,6.632891300e-03
-58.500000,-3.500000,1737400.000,6.612032600e-03
-58.500000,-3.000000,1737400.000,6.590534900e-03
-58.500000,-2.500000,1737400.000,6.568390200e-03
-58.500000,-2.000000,1737400.000,6.545624100e-03
-58.500000,-1.500000,1737400.000,6.522305100e-03
-58.500000,-1.000000,1737400.000,6.498418800e-03
-58.500000,-0.500000,1737400.000,6.474011900e-03
-58.500000,0.000000,1737400.000,6.449107900e-03
-58.500000,0.500000,1737400.000,6.423737200e-03
-58.500000,1.000000,1737400.000,6.397902900e-03
-58.500000,1.500000,1737400.000,6.371665100e-03
-58.500000,2.000000,1737400.000,6.345034900e-03
-58.500000,2.500000,1737400.000,6.318026000e-03
-58.500000,3.000000,1737400.000,6.290667600e-03
-58.500000,3.500000,1737400.000,6.262998500e-03
-58.500000,4.000000,1737400.000,6.235016200e-03
-58.500000,4.500000,1737400.000,6.206773000e-03
-58.500000,5.000000,1737400.000,6.178285000e-03
-58.500000,5.500000,1737400.000,6.149530500e-03
-58.500000,6.000000,1737400.000,6.120582500e-03
-58.500000,6.500000,1737400.000,6.091422400e-03
-58.500000,7.000000,1737400.000,6.062093000e-03
-58.500000,7.500000,1737400.000,6.032613500e-03
-58.500000,8.000000,1737400.000,6.002978100e-03
-58.500000,8.500000,1737400.000,5.973225600e-03
-58.500000,9.000000,1737400.000,5.943372700e-03
-58.500000,9.500000,1737400.000,5.913413700e-03
-58.500000,10.000000,1737400.000,5.883398600e-03
-58.500000,10.500000,1737400.000,5.853303500e-03
-58.500000,11.000000,1737400.000,5.823157500e-03
-58.500000,11.500000,1737400.000,5.792984600e-03
-58.500000,12.000000,1737400.000,5.762786100e-03
-58.500000,12.500000,1737400.000,5.732590700e-03
-58.500000,13.000000,1737400.000,5.702379000e-03
-58.500000,13.500000,1737400.000,5.672199500e-03
-58.500000,14.000000,1737400.000,5.642030300e-03
-58.500000,14.500000,1737400.000,5.611902200e-03
-58.500000,15.000000,1737400.000,5.581812300e-03
-58.500000,15.500000,1737400.000,5.551783600e-03
-58.500000,16.000000,1737400.000,5.521807900e-03
-58.500000,16.500000,1737400.000,5.491908800e-03
-58.500000,17.000000,1737400.000,5.462095700e-03
