longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-60.000000,15.000000,1737400.000,5.408007200e-03,-3.844529300e-03,-9.154143100e-03,1.130598440e-02
-60.000000,15.500000,1737400.000,5.380886200e-03,-3.865891400e-03,-9.052489100e-03,1.121813761e-02
-60.000000,16.000000,1737400.000,5.353795000e-03,-3.885593600e-03,-8.951319900e-03,1.113045760e-02
-60.000000,16.500000,1737400.000,5.326743000e-03,-3.903668200e-03,-8.850651500e-03,1.104295469e-02
-60.000000,17.000000,1737400.000,5.299723200e-03,-3.920167600e-03,-8.750535200e-03,1.095566731e-02
-60.000000,17.500000,1737400.000,5.272764500e-03,-3.935149000e-03,-8.651022500e-03,1.086865371e-02
-60.000000,18.000000,1737400.000,5.245865500e-03,-3.948633200e-03,-8.552117000e-03,1.078190680e-02
-60.000000,18.500000,1737400.000,5.219046000e-03,-3.960674700e-03,-8.453869600e-03,1.069548019e-02
-60.000000,19.000000,1737400.000,5.192272300e-03,-3.971322700e-03,-8.356298700e-03,1.060937433e-02
-60.000000,19.500000,1737400.000,5.165603000e-03,-3.980606100e-03,-8.259436300e-03,1.052363850e-02
-60.000000,20.000000,1737400.000,5.139003700e-03,-3.988576000e-03,-8.163307500e-03,1.043827988e-02
-60.000000,20.500000,1737400.000,5.112495600e-03,-3.995274200e-03,-8.067921200e-03,1.035331733e-02
-60.000000,21.000000,1737400.000,5.086079400e-03,-4.000730700e-03,-7.973311200e-03,1.026877506e-02
-60.000000,21.500000,1737400.000,5.059761500e-03,-4.005010000e-03,-7.879496300e-03,1.018468230e-02
-60.000000,22.000000,1737400.000,5.033549200e-03,-4.008118900e-03,-7.786482100e-03,1.010103649e-02
-60.000000,22.500000,1737400.000,5.007445300e-03,-4.010115600e-03,-7.694295200e-03,1.001786974e-02
-60.000000,23.000000,1737400.000,4.981447400e-03,-4.011025200e-03,-7.602954000e-03,9.935192544e-03
-60.000000,23.500000,1737400.000,4.955575700e-03,-4.010911200e-03,-7.512457200e-03,9.853027573e-03
-60.000000,24.000000,1737400.000,4.929807500e-03,-4.009775200e-03,-7.422819800e-03,9.771363923e-03
-60.000000,24.500000,1737400.000,4.904172000e-03,-4.007678500e-03,-7.334067500e-03,9.690249535e-03
-60.000000,25.000000,1737400.000,4.878667200e-03,-4.004643100e-03,-7.246189700e-03,9.609673521e-03
-59.500000,-35.000000,1737400.000,5.889858200e-03,4.868849200e-03,-9.283808600e-03,1.202435962e-02
-59.500000,-34.500000,1737400.000,5.921825600e-03,4.839069100e-03,-9.417506500e-03,1.213153069e-02
-59.500000,-34.000000,1737400.000,5.953456500e-03,4.806415200e-03,-9.551371000e-03,1.223821716e-02
-59.500000,-33.500000,1737400.000,5.984731600e-03,4.770857500e-03,-9.685289300e-03,1.234434779e-02
-59.500000,-33.000000,1737400.000,6.015606200e-03,4.732323800e-03,-9.819134600e-03,1.244981168e-02
-59.500000,-32.500000,1737400.000,6.046073900e-03,4.690763100e-03,-9.952793700e-03,1.255453585e-02
-59.500000,-32.000000,1737400.000,6.076108300e-03,4.646128800e-03,-1.008615500e-02,1.265844096e-02
-59.500000,-31.500000,1737400.000,6.105663300e-03,4.598396100e-03,-1.021907200e-02,1.276141856e-02
-59.500000,-31.000000,1737400.000,6.134725800e-03,4.547512600e-03,-1.035140700e-02,1.286337274e-02
-59.500000,-30.500000,1737400.000,6.163244700e-03,4.493438600e-03,-1.048302500e-02,1.296419642e-02
-59.500000,-30.000000,1737400.000,6.191229500e-03,4.436157700e-03,-1.061380700e-02,1.306383240e-02
-59.500000,-29.500000,1737400.000,6.218615000e-03,4.375642200e-03,-1.074357800e-02,1.316213833e-02
-59.500000,-29.000000,1737400.000,6.245392500e-03,4.311872200e-03,-1.087218800e-02,1.325902113e-02
-59.500000,-28.500000,1737400.000,6.271534500e-03,4.244840900e-03,-1.099950900e-02,1.335440068e-02
-59.500000,-28.000000,1737400.000,6.297000200e-03,4.174540300e-03,-1.112536500e-02,1.344815023e-02
-59.500000,-27.500000,1737400.000,6.321779400e-03,4.100961600e-03,-1.124961000e-02,1.354018116e-02
-59.500000,-27.000000,1737400.000,6.345830900e-03,4.024133100e-03,-1.137206700e-02,1.363037508e-02
-59.500000,-26.500000,1737400.000,6.369122200e-03,3.944059100e-03,-1.149258800e-02,1.371863327e-02
-59.500000,-26.000000,1737400.000,6.391654400e-03,3.860758800e-03,-1.161102200e-02,1.380487365e-02
-59.500000,-25.500000,1737400.000,6.413376300e-03,3.774258700e-03,-1.172720200e-02,1.388897732e-02
-59.500000,-25.000000,1737400.000,6.434285000e-03,3.684606400e-03,-1.184093500e-02,1.397082995e-02
-59.500000,-24.500000,1737400.000,6.454324200e-03,3.591844100e-03,-1.195207700e-02,1.405033058e-02
-59.500000,-24.000000,1737400.000,6.473488900e-03,3.496025000e-03,-1.206048400e-02,1.412740329e-02
-59.500000,-23.500000,1737400.000,6.491788400e-03,3.397205400e-03,-1.216599900e-02,1.420196651e-02
-59.500000,-23.000000,1737400.000,6.509140500e-03,3.295464600e-03,-1.226842500e-02,1.427386594e-02
-59.500000,-22.500000,1737400.000,6.525564900e-03,3.190860500e-03,-1.236762800e-02,1.434304048e-02
-59.500000,-22.000000,1737400.000,6.541051500e-03,3.083495100e-03,-1.246348700e-02,1.440943458e-02
-59.500000,-21.500000,1737400.000,6.555566800e-03,2.973457900e-03,-1.255581000e-02,1.447291514e-02
-59.500000,-21.000000,1737400.000,6.569083700e-03,2.860837000e-03,-1.264447100e-02,1.453340620e-02
-59.500000,-20.500000,1737400.000,6.581612100e-03,2.745762700e-03,-1.272936300e-02,1.459087088e-02
-59.500000,-20.000000,1737400.000,6.593126400e-03,2.628327500e-03,-1.281030400e-02,1.464518043e-02
-59.500000,-19.500000,1737400.000,6.603612400e-03,2.508671100e-03,-1.288720400e-02,1.469629730e-02
-59.500000,-19.000000,1737400.000,6.613065100e-03,2.386900100e-03,-1.295991800e-02,1.474413092e-02
-59.500000,-18.500000,1737400.000,6.621498900e-03,2.263171400e-03,-1.302835900e-02,1.478865547e-02
-59.500000,-18.000000,1737400.000,6.628876600e-03,2.137610500e-03,-1.309244500e-02,1.482981793e-02
-59.500000,-17.500000,1737400.000,6.635199200e-03,2.010369400e-03,-1.315203300e-02,1.486752924e-02
-59.500000,-17.000000,1737400.000,6.640473100e-03,1.881591500e-03,-1.320707000e-02,1.490177733e-02
-59.500000,-16.500000,1737400.000,6.644685300e-03,1.751439700e-03,-1.325745900e-02,1.493250156e-02
-59.500000,-16.000000,1737400.000,6.647849500e-03,1.620063200e-03,-1.330316300e-02,1.495970098e-02
