longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-11.600006,5.600000,1737400.000,-4.323687160e-03,-2.074339000e-04,2.731718000e-05,4.328746436e-03
-11.600006,6.000000,1737400.000,-4.168243560e-03,-8.425850000e-05,-3.949129200e-04,4.187757166e-03
-11.600006,6.400000,1737400.000,-4.016021000e-03,-3.767070000e-05,-7.536698200e-04,4.086301745e-03
-11.600006,6.800000,1737400.000,-3.866938100e-03,-4.945170000e-05,-1.050233650e-03,4.007324102e-03
-11.600006,7.200000,1737400.000,-3.720967480e-03,-1.040067000e-04,-1.287886550e-03,3.938917129e-03
-11.600006,7.600000,1737400.000,-3.578172690e-03,-1.882669000e-04,-1.471116540e-03,3.873363925e-03
-11.600006,8.000000,1737400.000,-3.438681950e-03,-2.914820400e-04,-1.605268060e-03,3.806097854e-03
-11.600006,8.400001,1737400.000,-3.302633120e-03,-4.049967000e-04,-1.696043560e-03,3.734698329e-03
-11.600006,8.800000,1737400.000,-3.170147870e-03,-5.220356800e-04,-1.749200010e-03,3.658149730e-03
-11.600006,9.200001,1737400.000,-3.041372640e-03,-6.373902600e-04,-1.770376830e-03,3.576373582e-03
-11.600006,9.600000,1737400.000,-2.916443330e-03,-7.473019100e-04,-1.764860700e-03,3.489818782e-03
-11.600006,10.000000,1737400.000,-2.795455050e-03,-8.491003400e-04,-1.737552840e-03,3.399210231e-03
-11.600006,10.400001,1737400.000,-2.678500580e-03,-9.410108800e-04,-1.692854950e-03,3.305393277e-03
-11.600006,10.800000,1737400.000,-2.565629730e-03,-1.022056850e-03,-1.634699960e-03,3.209252261e-03
-11.600006,11.200001,1737400.000,-2.456876120e-03,-1.091817093e-03,-1.566481020e-03,3.111618167e-03
-11.600006,11.600000,1737400.000,-2.352246950e-03,-1.150325230e-03,-1.491097230e-03,3.013251532e-03
-11.600006,12.000000,1737400.000,-2.251722300e-03,-1.197914840e-03,-1.411052750e-03,2.914845304e-03
-11.199997,-12.000000,1737400.000,3.896026380e-03,1.454125009e-02,1.428596800e-02,2.075369503e-02
-11.199997,-11.600000,1737400.000,4.222715940e-03,1.645437009e-02,1.493783678e-02,2.262115366e-02
-11.199997,-11.200000,1737400.000,4.578500770e-03,1.863008926e-02,1.552447273e-02,2.467898192e-02
-11.199997,-10.800000,1737400.000,4.963187340e-03,2.109665903e-02,1.600299639e-02,2.694064113e-02
-11.199997,-10.400000,1737400.000,5.374990820e-03,2.387925005e-02,1.631616771e-02,2.941643143e-02
-11.199997,-10.000000,1737400.000,5.809664540e-03,2.699592322e-02,1.638910200e-02,3.211128675e-02
-11.199997,-9.600000,1737400.000,6.259526470e-03,3.045124147e-02,1.612617735e-02,3.502161296e-02
-11.199997,-9.200000,1737400.000,6.712016020e-03,3.422738896e-02,1.540859276e-02,3.813122139e-02
-11.199997,-8.800000,1737400.000,7.148261110e-03,3.827146140e-02,1.409375310e-02,4.140575167e-02
-11.199997,-8.400000,1737400.000,7.541401890e-03,4.248006807e-02,1.201938269e-02,4.478721342e-02
-11.199997,-8.000000,1737400.000,7.855244330e-03,4.668053867e-02,9.013789200e-03,4.818740447e-02
-11.199997,-7.600000,1737400.000,8.043564120e-03,5.061354686e-02,4.916681510e-03,5.148401506e-02
-11.199997,-7.200000,1737400.000,8.051429660e-03,5.392075118e-02,-3.866263000e-04,5.451992670e-02
-11.199997,-6.800000,1737400.000,7.819045730e-03,5.614783902e-02,-6.917682620e-03,5.711017103e-02
-11.199997,-6.400000,1737400.000,7.289075410e-03,5.677497483e-02,-1.454830208e-02,5.906082865e-02
-11.199997,-6.000000,1737400.000,6.418525880e-03,5.528240411e-02,-2.294896349e-02,6.019963957e-02
-11.199997,-5.600000,1737400.000,5.192022470e-03,5.125574249e-02,-3.156470827e-02,6.041886331e-02
-11.199997,-5.200000,1737400.000,3.634411360e-03,4.451069831e-02,-3.964376147e-02,5.971632133e-02
-11.199997,-4.800000,1737400.000,1.816741000e-03,3.520487566e-02,-4.633431207e-02,5.821986167e-02
-11.199997,-4.400000,1737400.000,-1.480269900e-04,2.388762634e-02,-5.083974841e-02,5.617224068e-02
-11.199997,-4.000000,1737400.000,-2.120917320e-03,1.145489559e-02,-5.259281655e-02,5.386759022e-02
-11.199997,-3.600000,1737400.000,-3.960533370e-03,-9.947344900e-04,-5.139267597e-02,5.155465512e-02
-11.199997,-3.200000,1737400.000,-5.548304190e-03,-1.236413610e-02,-4.745516997e-02,4.935229172e-02
-11.199997,-2.800000,1737400.000,-6.807261840e-03,-2.176288930e-02,-4.135828903e-02,4.722785445e-02
-11.199997,-2.400000,1737400.000,-7.709473350e-03,-2.864781970e-02,-3.390281614e-02,4.505035511e-02
