longitude_deg,latitude_deg,radius_m,Br
-5.399994,-3.000000,1737400.000,-4.675771900e-02
-5.399994,-2.850000,1737400.000,-4.845161500e-02
-5.399994,-2.700000,1737400.000,-5.015502000e-02
-5.399994,-2.550000,1737400.000,-5.185988400e-02
-5.399994,-2.400000,1737400.000,-5.355718000e-02
-5.399994,-2.250000,1737400.000,-5.523699600e-02
-5.399994,-2.100000,1737400.000,-5.688906300e-02
-5.399994,-1.950000,1737400.000,-5.850195000e-02
-5.399994,-1.800000,1737400.000,-6.006399700e-02
-5.399994,-1.650000,1737400.000,-6.156263400e-02
-5.399994,-1.500000,1737400.000,-6.298560700e-02
-5.399994,-1.350000,1737400.000,-6.432052800e-02
-5.399994,-1.200000,1737400.000,-6.555479900e-02
-5.399994,-1.050000,1737400.000,-6.667635900e-02
-5.399994,-0.900000,1737400.000,-6.767429800e-02
-5.399994,-0.750000,1737400.000,-6.853780400e-02
-5.399994,-0.600000,1737400.000,-6.925815500e-02
-5.399994,-0.450000,1737400.000,-6.982672700e-02
-5.399994,-0.300000,1737400.000,-7.023769500e-02
-5.399994,-0.150000,1737400.000,-7.048626600e-02
-5.399994,0.000000,1737400.000,-7.056940700e-02
-5.399994,0.150000,1737400.000,-7.048617400e-02
-5.399994,0.300000,1737400.000,-7.023778200e-02
-5.399994,0.450000,1737400.000,-6.982675000e-02
-5.399994,0.600000,1737400.000,-6.925803500e-02
-5.399994,0.750000,1737400.000,-6.853794000e-02
-5.399994,0.900000,1737400.000,-6.767446500e-02
-5.399994,1.050000,1737400.000,-6.667640400e-02
-5.399994,1.200000,1737400.000,-6.555475800e-02
-5.399994,1.350000,1737400.000,-6.432046800e-02
-5.399994,1.500000,1737400.000,-6.298562500e-02
-5.399994,1.650000,1737400.000,-6.156269300e-02
-5.399994,1.800000,1737400.000,-6.006388200e-02
-5.399994,1.950000,1737400.000,-5.850200900e-02
-5.399994,2.100000,1737400.000,-5.688913000e-02
-5.399994,2.250000,1737400.000,-5.523700200e-02
-5.399994,2.400000,1737400.000,-5.355707500e-02
-5.399994,2.550000,1737400.000,-5.185976100e-02
-5.399994,2.700000,1737400.000,-5.015504100e-02
-5.399994,2.850000,1737400.000,-4.845166400e-02
-5.399994,3.000000,1737400.000,-4.675780700e-02
-5.399994,3.150000,1737400.000,-4.508063600e-02
-5.399994,3.300000,1737400.000,-4.342649400e-02
-5.399994,3.450000,1737400.000,-4.180095200e-02
-5.399994,3.600000,1737400.000,-4.020853000e-02
-5.399994,3.750000,1737400.000,-3.865313200e-02
-5.399994,3.900000,1737400.000,-3.713807100e-02
-5.399994,4.050000,1737400.000,-3.566562600e-02
-5.399994,4.200000,1737400.000,-3.423790200e-02
-5.399994,4.350000,1737400.000,-3.285611200e-02
-5.399994,4.500000,1737400.000,-3.152124600e-02
-5.399994,4.650001,1737400.000,-3.023372000e-02
-5.399994,4.800000,1737400.000,-2.899362100e-02
-5.399994,4.950000,1737400.000,-2.780077100e-02
-5.399994,5.100000,1737400.000,-2.665471200e-02
-5.399994,5.250000,1737400.000,-2.555463600e-02
-5.399994,5.400001,1737400.000,-2.449973400e-02
-5.399994,5.550001,1737400.000,-2.348891600e-02
-5.399994,5.700000,1737400.000,-2.252099000e-02
-5.399994,5.850000,1737400.000,-2.159476000e-02
-5.399994,6.000000,1737400.000,-2.070887700e-02
-5.250000,-6.000000,1737400.000,-2.150143200e-02
-5.250000,-5.850000,1737400.000,-2.244583100e-02
-5.250000,-5.700000,1737400.000,-2.343510400e-02
-5.250000,-5.550000,1737400.000,-2.447078700e-02
-5.250000,-5.400000,1737400.000,-2.555457300e-02
-5.250000,-5.250000,1737400.000,-2.668796500e-02
-5.250000,-5.100000,1737400.000,-2.787235200e-02
-5.250000,-4.950000,1737400.000,-2.910892100e-02
-5.250000,-4.800000,1737400.000,-3.039885000e-02
-5.250000,-4.650000,1737400.000,-3.174285300e-02
-5.250000,-4.500000,1737400.000,-3.314160600e-02
-5.250000,-4.350000,1737400.000,-3.459521800e-02
-5.250000,-4.200000,1737400.000,-3.610362700e-02
-5.250000,-4.050000,1737400.000,-3.766617000e-02
-5.250000,-3.900000,1737400.000,-3.928158900e-02
-5.250000,-3.750000,1737400.000,-4.094822200e-02
-5.250000,-3.600000,1737400.000,-4.266361000e-02
-5.250000,-3.450000,1737400.000,-4.442451500e-02
-5.250000,-3.300000,1737400.000,-4.622687100e-02
-5.250000,-3.150000,1737400.000,-4.806594600e-02
-5.250000,-3.000000,1737400.000,-4.993547900e-02
-5.250000,-2.850000,1737400.000,-5.182883900e-02
-5.250000,-2.700000,1737400.000,-5.373795000e-02
-5.250000,-2.550000,1737400.000,-5.565383900e-02
-5.250000,-2.400000,1737400.000,-5.756600300e-02
-5.250000,-2.250000,1737400.000,-5.946349100e-02
-5.250000,-2.100000,1737400.000,-6.133436900e-02
-5.250000,-1.950000,1737400.000,-6.316519300e-02
-5.250000,-1.800000,1737400.000,-6.494219100e-02
-5.250000,-1.650000,1737400.000,-6.665110800e-02
-5.250000,-1.500000,1737400.000,-6.827707700e-02
-5.250000,-1.350000,1737400.000,-6.980512400e-02
-5.250000,-1.200000,1737400.000,-7.122077500e-02
-5.250000,-1.050000,1737400.000,-7.250918300e-02
-5.250000,-0.900000,1737400.000,-7.365709300e-02
-5.250000,-0.750000,1737400.000,-7.465184800e-02
-5.250000,-0.600000,1737400.000,-7.548215600e-02
-5.250000,-0.450000,1737400.000,-7.613842100e-02
-5.250000,-0.300000,1737400.000,-7.661309200e-02
-5.250000,-0.150000,1737400.000,-7.689996900e-02
-5.250000,0.000000,1737400.000,-7.699607700e-02
-5.250000,0.150000,1737400.000,-7.689991400e-02
-5.250000,0.300000,1737400.000,-7.661308300e-02
-5.250000,0.450000,1737400.000,-7.613850300e-02
-5.250000,0.600000,1737400.000,-7.548207700e-02
-5.250000,0.750000,1737400.000,-7.465181300e-02
-5.250000,0.900000,1737400.000,-7.365686900e-02
-5.250000,1.050000,1737400.000,-7.250924700e-02
-5.250000,1.200000,1737400.000,-7.122070000e-02
-5.250000,1.350000,1737400.000,-6.980522000e-02
-5.250000,1.500000,1737400.000,-6.827714800e-02
-5.250000,1.650000,1737400.000,-6.665102800e-02
-5.250000,1.800000,1737400.000,-6.494223700e-02
-5.250000,1.950000,1737400.000,-6.316511400e-02
-5.250000,2.100000,1737400.000,-6.133435500e-02
-5.250000,2.250000,1737400.000,-5.946361500e-02
-5.250000,2.400000,1737400.000,-5.756601200e-02
-5.250000,2.550000,1737400.000,-5.565374300e-02
-5.250000,2.700000,1737400.000,-5.373802400e-02
-5.250000,2.850000,1737400.000,-5.182885000e-02
-5.250000,3.000000,1737400.000,-4.993549300e-02
-5.250000,3.150000,1737400.000,-4.806586400e-02
-5.250000,3.300000,1737400.000,-4.622689400e-02
-5.250000,3.450000,1737400.000,-4.442449900e-02
-5.250000,3.600000,1737400.000,-4.266358900e-02
-5.250000,3.750000,1737400.000,-4.094820400e-02
-5.250000,3.900000,1737400.000,-3.928153100e-02
-5.250000,4.050000,1737400.000,-3.766612700e-02
-5.250000,4.200000,1737400.000,-3.610360900e-02
-5.250000,4.350000,1737400.000,-3.459522700e-02
-5.250000,4.500000,1737400.000,-3.314160000e-02
-5.250000,4.650001,1737400.000,-3.174289700e-02
-5.250000,4.800000,1737400.000,-3.039882400e-02
-5.250000,4.950000,1737400.000,-2.910898600e-02
-5.250000,5.100000,1737400.000,-2.787233700e-02
-5.250000,5.250000,1737400.000,-2.668799800e-02
-5.250000,5.400001,1737400.000,-2.555458300e-02
-5.250000,5.550001,1737400.000,-2.447076800e-02
-5.250000,5.700000,1737400.000,-2.343504900e-02
-5.250000,5.850000,1737400.000,-2.244584900e-02
-5.250000,6.000000,1737400.000,-2.150142600e-02
-5.100006,-6.000000,1737400.000,-2.232151800e-02
-5.100006,-5.850000,1737400.000,-2.332809300e-02
-5.100006,-5.700000,1737400.000,-2.438438500e-02
-5.100006,-5.550000,1737400.000,-2.549262200e-02
-5.100006,-5.400000,1737400.000,-2.665462200e-02
-5.100006,-5.250000,1737400.000,-2.787229100e-02
-5.100006,-5.100000,1737400.000,-2.914749500e-02
-5.100006,-4.950000,1737400.000,-3.048192500e-02
-5.100006,-4.800000,1737400.000,-3.187711200e-02
-5.100006,-4.650000,1737400.000,-3.333423300e-02
-5.100006,-4.500000,1737400.000,-3.485442700e-02
-5.100006,-4.350000,1737400.000,-3.643811500e-02
-5.100006,-4.200000,1737400.000,-3.808564900e-02
-5.100006,-4.050000,1737400.000,-3.979681600e-02
-5.100006,-3.900000,1737400.000,-4.157070400e-02
-5.100006,-3.750000,1737400.000,-4.340573700e-02
-5.100006,-3.600000,1737400.000,-4.529958800e-02
-5.100006,-3.450000,1737400.000,-4.724912100e-02
-5.100006,-3.300000,1737400.000,-4.925047800e-02
