longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-4.899994,0.700000,1737400.000,-8.828051500e-04,-3.745572300e-02,-8.310783700e-02,9.116261899e-02
-4.899994,0.800000,1737400.000,-1.006482500e-03,-4.217037900e-02,-8.079206200e-02,9.114116059e-02
-4.899994,0.900000,1737400.000,-1.128687600e-03,-4.664773500e-02,-7.823539500e-02,9.109369982e-02
-4.899994,1.000000,1737400.000,-1.249288800e-03,-5.086822100e-02,-7.546082100e-02,9.101358215e-02
-4.899994,1.100000,1737400.000,-1.368017100e-03,-5.481515500e-02,-7.249247300e-02,9.089406653e-02
-4.899994,1.200000,1737400.000,-1.484700600e-03,-5.847512200e-02,-6.935555500e-02,9.072892173e-02
-4.899994,1.300000,1737400.000,-1.598950200e-03,-6.183807600e-02,-6.607569000e-02,9.051243613e-02
-4.899994,1.400000,1737400.000,-1.710681400e-03,-6.489682900e-02,-6.267873900e-02,9.023939920e-02
-4.899994,1.500000,1737400.000,-1.819683700e-03,-6.764743500e-02,-5.919013200e-02,8.990527480e-02
-4.899994,1.600000,1737400.000,-1.925670500e-03,-7.008893800e-02,-5.563524000e-02,8.950668895e-02
-4.899994,1.700000,1737400.000,-2.028355800e-03,-7.222284400e-02,-5.203823000e-02,8.904061323e-02
-4.899994,1.800000,1737400.000,-2.127799900e-03,-7.405390600e-02,-4.842233300e-02,8.850554141e-02
-4.899994,1.900000,1737400.000,-2.223475100e-03,-7.558853200e-02,-4.480950200e-02,8.790029284e-02
-4.899994,2.000000,1737400.000,-2.315338500e-03,-7.683538600e-02,-4.122025500e-02,8.722469121e-02
-4.899994,2.100000,1737400.000,-2.403300300e-03,-7.780533300e-02,-3.767334300e-02,8.647963037e-02
-4.899994,2.200000,1737400.000,-2.487080600e-03,-7.851038900e-02,-3.418587500e-02,8.566645084e-02
-4.899994,2.300000,1737400.000,-2.566701700e-03,-7.896398000e-02,-3.077314800e-02,8.478729110e-02
-4.899994,2.400000,1737400.000,-2.641996600e-03,-7.918034500e-02,-2.744870600e-02,8.384472936e-02
-4.899994,2.500000,1737400.000,-2.712894500e-03,-7.917477900e-02,-2.422409900e-02,8.284209316e-02
-4.899994,2.600000,1737400.000,-2.779339900e-03,-7.896282500e-02,-2.110921400e-02,8.178295286e-02
-4.899994,2.700000,1737400.000,-2.841376500e-03,-7.856039000e-02,-1.811230700e-02,8.067133296e-02
-4.899994,2.800000,1737400.000,-2.898927500e-03,-7.798337200e-02,-1.523970500e-02,7.951137464e-02
-4.899994,2.900000,1737400.000,-2.952006900e-03,-7.724767200e-02,-1.249649100e-02,7.830759517e-02
-4.899994,3.000000,1737400.000,-3.000651000e-03,-7.636874900e-02,-9.886086000e-03,7.706441738e-02
-4.899994,3.100000,1737400.000,-3.044845800e-03,-7.536183300e-02,-7.410668300e-03,7.578650911e-02
-4.899994,3.200000,1737400.000,-3.084796700e-03,-7.424138500e-02,-5.071191600e-03,7.447829349e-02
-4.899994,3.300000,1737400.000,-3.120587900e-03,-7.302150900e-02,-2.867549200e-03,7.314438929e-02
-4.899994,3.400000,1737400.000,-3.152189800e-03,-7.171551100e-02,-7.986676600e-04,7.178919618e-02
-4.899994,3.500000,1737400.000,-3.179843300e-03,-7.033585000e-02,1.137365700e-03,7.041687865e-02
-4.899994,3.600000,1737400.000,-3.203550100e-03,-6.889435600e-02,2.943137000e-03,6.903156580e-02
-4.899994,3.700000,1737400.000,-3.223556100e-03,-6.740204200e-02,4.621970900e-03,6.763718796e-02
-4.899994,3.800000,1737400.000,-3.239946900e-03,-6.586907800e-02,6.177586500e-03,6.623741592e-02
-4.899994,3.900000,1737400.000,-3.252808900e-03,-6.430482100e-02,7.614098500e-03,6.483567895e-02
-4.899994,4.000000,1737400.000,-3.262407400e-03,-6.271788500e-02,8.936092300e-03,6.343524373e-02
-4.899994,4.100000,1737400.000,-3.268893300e-03,-6.111607000e-02,1.014816200e-02,6.203905921e-02
-4.899994,4.200000,1737400.000,-3.272307600e-03,-5.950653200e-02,1.125516200e-02,6.064993009e-02
-4.899994,4.300000,1737400.000,-3.272913200e-03,-5.789555200e-02,1.226229400e-02,5.927031935e-02
-4.899994,4.400000,1737400.000,-3.270763900e-03,-5.628893900e-02,1.317445700e-02,5.790258084e-02
-4.899994,4.500000,1737400.000,-3.266062800e-03,-5.469172400e-02,1.399665700e-02,5.654872454e-02
-4.899994,4.600000,1737400.000,-3.258961700e-03,-5.310839000e-02,1.473401100e-02,5.521062398e-02
-4.899994,4.700000,1737400.000,-3.249612200e-03,-5.154293400e-02,1.539141400e-02,5.388997727e-02
-4.899994,4.800000,1737400.000,-3.238202300e-03,-4.999870400e-02,1.597371700e-02,5.258817349e-02
-4.899994,4.900000,1737400.000,-3.224826400e-03,-4.847869300e-02,1.648564100e-02,5.130652531e-02
-4.899994,5.000000,1737400.000,-3.209538100e-03,-4.698538000e-02,1.693172400e-02,5.004608223e-02
-4.800003,-5.000000,1737400.000,3.291444900e-03,4.839958300e-02,1.845724700e-02,5.190398068e-02
-4.800003,-4.900000,1737400.000,3.308382100e-03,4.999093700e-02,1.804187500e-02,5.324986787e-02
-4.800003,-4.800000,1737400.000,3.323364100e-03,5.161443700e-02,1.755840700e-02,5.462044042e-02
-4.800003,-4.700000,1737400.000,3.336381600e-03,5.326770200e-02,1.700190600e-02,5.601467956e-02
-4.800003,-4.600000,1737400.000,3.347289300e-03,5.494776000e-02,1.636717800e-02,5.743122139e-02
-4.800003,-4.500000,1737400.000,3.355886800e-03,5.665136500e-02,1.564884200e-02,5.886871315e-02
-4.800003,-4.400000,1737400.000,3.362015800e-03,5.837452000e-02,1.484143500e-02,6.032541693e-02
-4.800003,-4.300000,1737400.000,3.365453800e-03,6.011287100e-02,1.393944100e-02,6.179960805e-02
-4.800003,-4.200000,1737400.000,3.366095500e-03,6.186100800e-02,1.293695200e-02,6.328885871e-02
-4.800003,-4.100000,1737400.000,3.363831900e-03,6.361343700e-02,1.182837300e-02,6.479116560e-02
-4.800003,-4.000000,1737400.000,3.358372700e-03,6.536311700e-02,1.060801500e-02,6.630343666e-02
-4.800003,-3.900000,1737400.000,3.349676000e-03,6.710320700e-02,9.270169800e-03,6.782327600e-02
