longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-4.800003,-4.700000,1737400.000,-6.312275000e-04,-4.213029100e-03,1.334001600e-02,1.400371698e-02
-4.800003,-4.600000,1737400.000,-6.435114800e-04,-4.053345400e-03,1.375879100e-02,1.435785659e-02
-4.800003,-4.500000,1737400.000,-6.557821400e-04,-3.872811100e-03,1.418337800e-02,1.471723233e-02
-4.800003,-4.400000,1737400.000,-6.679996100e-04,-3.670037200e-03,1.461279100e-02,1.508141430e-02
-4.800003,-4.300000,1737400.000,-6.801374000e-04,-3.443659900e-03,1.504591000e-02,1.544994460e-02
-4.800003,-4.200000,1737400.000,-6.921337100e-04,-3.192225800e-03,1.548144200e-02,1.582227547e-02
-4.800003,-4.100000,1737400.000,-7.039247600e-04,-2.914340500e-03,1.591793800e-02,1.619782827e-02
-4.800003,-4.000000,1737400.000,-7.154829900e-04,-2.608570000e-03,1.635375700e-02,1.657594406e-02
-4.800003,-3.900000,1737400.000,-7.267128900e-04,-2.273503300e-03,1.678705300e-02,1.695588621e-02
-4.800003,-3.800000,1737400.000,-7.375621500e-04,-1.907754500e-03,1.721578600e-02,1.733686283e-02
-4.800003,-3.700000,1737400.000,-7.479594000e-04,-1.510023900e-03,1.763769100e-02,1.771800664e-02
-4.800003,-3.600000,1737400.000,-7.578240800e-04,-1.079081600e-03,1.805029100e-02,1.809838997e-02
-4.800003,-3.500000,1737400.000,-7.670701300e-04,-6.137601800e-04,1.845085900e-02,1.847699369e-02
-4.800003,-3.400000,1737400.000,-7.755917700e-04,-1.130491800e-04,1.883651100e-02,1.885281065e-02
-4.800003,-3.300000,1737400.000,-7.833029500e-04,4.239382700e-04,1.920400000e-02,1.922464312e-02
-4.800003,-3.200000,1737400.000,-7.901419700e-04,9.978564400e-04,1.954998600e-02,1.959137551e-02
-4.800003,-3.100000,1737400.000,-7.959269100e-04,1.609170400e-03,1.987080500e-02,1.995173728e-02
-4.800003,-3.000000,1737400.000,-8.005631400e-04,2.258098500e-03,2.016266200e-02,2.030450317e-02
-4.800003,-2.900000,1737400.000,-8.039877400e-04,2.944548900e-03,2.042151200e-02,2.064836354e-02
-4.800003,-2.800000,1737400.000,-8.060240700e-04,3.668114300e-03,2.064317500e-02,2.098202591e-02
-4.800003,-2.700000,1737400.000,-8.065688200e-04,4.428034700e-03,2.082333500e-02,2.130420909e-02
-4.800003,-2.600000,1737400.000,-8.054949900e-04,5.223101900e-03,2.095752700e-02,2.161359650e-02
-4.800003,-2.500000,1737400.000,-8.026563600e-04,6.051773100e-03,2.104127000e-02,2.190897666e-02
-4.800003,-2.400000,1737400.000,-7.979514200e-04,6.911953300e-03,2.107009500e-02,2.218920296e-02
-4.800003,-2.300000,1737400.000,-7.912763900e-04,7.801090400e-03,2.103952900e-02,2.245317150e-02
-4.800003,-2.200000,1737400.000,-7.824754000e-04,8.716136000e-03,2.094523200e-02,2.269991273e-02
-4.800003,-2.100000,1737400.000,-7.714399000e-04,9.653499800e-03,2.078304700e-02,2.292858959e-02
-4.800003,-2.000000,1737400.000,-7.581026600e-04,1.060911000e-02,2.054905300e-02,2.313852877e-02
-4.800003,-1.900000,1737400.000,-7.423383700e-04,1.157829100e-02,2.023969200e-02,2.332923104e-02
-4.800003,-1.800000,1737400.000,-7.241029600e-04,1.255597900e-02,1.985180200e-02,2.350044630e-02
-4.800003,-1.700000,1737400.000,-7.033199500e-04,1.353650800e-02,1.938275200e-02,2.365212005e-02
-4.800003,-1.600000,1737400.000,-6.799189200e-04,1.451385400e-02,1.883039900e-02,2.378441032e-02
-4.800003,-1.500000,1737400.000,-6.538773100e-04,1.548157700e-02,1.819333600e-02,2.389778770e-02
-4.800003,-1.400000,1737400.000,-6.252223500e-04,1.643289500e-02,1.747083200e-02,2.399293462e-02
-4.800003,-1.300000,1737400.000,-5.939583900e-04,1.736078200e-02,1.666300700e-02,2.407084005e-02
-4.800003,-1.200000,1737400.000,-5.600927300e-04,1.825807100e-02,1.577074500e-02,2.413270102e-02
-4.800003,-1.100000,1737400.000,-5.237482100e-04,1.911747200e-02,1.479579100e-02,2.417989825e-02
-4.800003,-1.000000,1737400.000,-4.849774500e-04,1.993174900e-02,1.374087800e-02,2.421407751e-02
-4.800003,-0.900000,1737400.000,-4.439107300e-04,2.069380400e-02,1.260962500e-02,2.423702175e-02
-4.800003,-0.800000,1737400.000,-4.006790000e-04,2.139676600e-02,1.140650800e-02,2.425057863e-02
-4.800003,-0.700000,1737400.000,-3.554697000e-04,2.203411800e-02,1.013691700e-02,2.425666508e-02
-4.800003,-0.600000,1737400.000,-3.084559900e-04,2.259984100e-02,8.807114500e-03,2.425723035e-02
-4.800003,-0.500000,1737400.000,-2.598589400e-04,2.308841500e-02,7.424091500e-03,2.425406293e-02
-4.800003,-0.400000,1737400.000,-2.099121100e-04,2.349507600e-02,5.995601700e-03,2.424891542e-02
-4.800003,-0.300000,1737400.000,-1.588555100e-04,2.381571700e-02,4.529928800e-03,2.424322310e-02
-4.800003,-0.200000,1737400.000,-1.069606100e-04,2.404715200e-02,3.035883800e-03,2.423826624e-02
-4.800003,-0.100000,1737400.000,-5.449751700e-05,2.418693700e-02,1.522759200e-03,2.423488574e-02
