longitude_deg,latitude_deg,radius_m,Bx,By,Bz,Btot
-15.000000,-11.500000,1737400.000,3.707525657e-03,1.646122855e-02,-1.391284714e-02,2.186973039e-02
-15.000000,-11.000000,1737400.000,2.451278046e-03,1.264275588e-02,-1.775307091e-02,2.193215829e-02
-15.000000,-10.500000,1737400.000,1.018444174e-03,7.257258426e-03,-2.044645017e-02,2.172009100e-02
-15.000000,-10.000000,1737400.000,-3.938165510e-04,9.334139970e-04,-2.141099395e-02,2.143494845e-02
-15.000000,-9.500000,1737400.000,-1.588898765e-03,-5.420991182e-03,-2.042862643e-02,2.119529482e-02
-15.000000,-9.000000,1737400.000,-2.431590867e-03,-1.089583639e-02,-1.773236162e-02,2.095396223e-02
-15.000000,-8.500000,1737400.000,-2.881664418e-03,-1.485390691e-02,-1.390812004e-02,2.055184526e-02
-15.000000,-8.000000,1737400.000,-2.986575427e-03,-1.707158177e-02,-9.670745726e-03,1.984645711e-02
-15.000000,-7.500000,1737400.000,-2.844683155e-03,-1.770219151e-02,-5.638065865e-03,1.879488210e-02
-15.000000,-7.000000,1737400.000,-2.562904749e-03,-1.712260618e-02,-2.203733963e-03,1.745303889e-02
-15.000000,-6.500000,1737400.000,-2.228079713e-03,-1.576588974e-02,4.727777020e-04,1.592956802e-02
-15.000000,-6.000000,1737400.000,-1.897338053e-03,-1.400865083e-02,2.403858819e-03,1.433948140e-02
-15.000000,-5.500000,1737400.000,-1.600885126e-03,-1.212535399e-02,3.695315488e-03,1.277663489e-02
-15.000000,-5.000000,1737400.000,-1.349999858e-03,-1.028932977e-02,4.484628613e-03,1.130507410e-02
-15.000000,-4.500000,1737400.000,-1.144913550e-03,-8.594380634e-03,4.904423683e-03,9.961303990e-03
-15.000000,-4.000000,1737400.000,-9.804677890e-04,-7.080106526e-03,5.066037198e-03,8.760933649e-03
-15.000000,-3.500000,1737400.000,-8.497574770e-04,-5.753021369e-03,5.055559728e-03,7.705713906e-03
-15.000000,-3.000000,1737400.000,-7.458448130e-04,-4.601559270e-03,4.935798229e-03,6.789163156e-03
-15.000000,-2.500000,1737400.000,-6.626842330e-04,-3.605736449e-03,4.750587243e-03,6.000713698e-03
-15.000000,-2.000000,1737400.000,-5.953272400e-04,-2.742915372e-03,4.529115695e-03,5.328310073e-03
-15.000000,-1.500000,1737400.000,-5.398673780e-04,-1.991035834e-03,4.289805460e-03,4.760053714e-03
-15.000000,-1.000000,1737400.000,-4.933027560e-04,-1.330192920e-03,4.043296979e-03,4.284975061e-03
-15.000000,-0.500000,1737400.000,-4.533543760e-04,-7.434280100e-04,3.794660185e-03,3.893284130e-03
-15.000000,0.000000,1737400.000,-4.183135230e-04,-2.170387830e-04,3.545080462e-03,3.576267261e-03
-15.000000,0.500000,1737400.000,-3.868983230e-04,2.593607420e-04,3.293094399e-03,3.325872672e-03
-15.000000,1.000000,1737400.000,-3.581809350e-04,6.927289440e-04,3.035561129e-03,3.134134385e-03
-15.000000,1.500000,1737400.000,-3.315140950e-04,1.086725151e-03,2.768522972e-03,2.992589614e-03
-15.000000,2.000000,1737400.000,-3.065133520e-04,1.441744358e-03,2.488075255e-03,2.891901745e-03
-15.000000,2.500000,1737400.000,-2.830252260e-04,1.755244615e-03,2.191249958e-03,2.821801431e-03
-15.000000,3.000000,1737400.000,-2.611243000e-04,2.022209146e-03,1.876905596e-03,2.771333677e-03
-15.000000,3.500000,1737400.000,-2.410786140e-04,2.236058598e-03,1.546539837e-03,2.729443610e-03
-15.000000,4.000000,1737400.000,-2.232885550e-04,2.389875496e-03,1.204865481e-03,2.685714708e-03
-15.000000,4.500000,1737400.000,-2.081829920e-04,2.477927399e-03,8.598924500e-04,2.631136518e-03
-15.000000,5.000000,1737400.000,-1.961164110e-04,2.497201450e-03,5.224923730e-04,2.558803433e-03
-15.000000,5.500000,1737400.000,-1.872025630e-04,2.448781053e-03,2.052091460e-04,2.464484579e-03
-15.000000,6.000000,1737400.000,-1.812396030e-04,2.338448952e-03,-7.936298000e-05,2.346804163e-03
-15.000000,6.500000,1737400.000,-1.776300310e-04,2.176569283e-03,-3.204243420e-04,2.207187810e-03
-15.000000,7.000000,1737400.000,-1.754426720e-04,1.976996894e-03,-5.105615880e-04,2.049382830e-03
-15.000000,7.500000,1737400.000,-1.735212030e-04,1.755393037e-03,-6.467390120e-04,1.878772384e-03
-15.000000,8.000000,1737400.000,-1.706409900e-04,1.527246198e-03,-7.304546700e-04,1.701517946e-03
-15.000000,8.500000,1737400.000,-1.657214750e-04,1.306133736e-03,-7.670973680e-04,1.523774037e-03
-15.000000,9.000000,1737400.000,-1.579437630e-04,1.102534313e-03,-7.647612690e-04,1.351069185e-03
-15.000000,9.500000,1737400.000,-1.468478980e-04,9.233034470e-04,-7.328716930e-04,1.187920233e-03
-15.000000,10.000000,1737400.000,-1.323437300e-04,7.717880390e-04,-6.808989740e-04,1.037687358e-03
-15.000000,10.500000,1737400.000,-1.146655930e-04,6.484182570e-04,-6.173761480e-04,9.026337809e-04
-15.000000,11.000000,1737400.000,-9.428857900e-05,5.514479500e-04,-5.493554260e-04,7.840768851e-04
-15.000000,11.500000,1737400.000,-7.183919400e-05,4.778027200e-04,-4.821778100e-04,6.826065847e-04
-15.000000,12.000000,1737400.000,-4.800781100e-05,4.237257510e-04,-4.195175170e-04,5.981999741e-04
-15.000000,12.500000,1737400.000,-2.347613600e-05,3.853615220e-04,-3.636364120e-04,5.303640936e-04
-15.000000,13.000000,1737400.000,1.128185000e-06,3.590485480e-04,-3.156293170e-04,4.780575262e-04
-15.000000,13.500000,1737400.000,2.526546700e-05,3.415714350e-04,-2.757675980e-04,4.397239556e-04
-15.000000,14.000000,1737400.000,4.848962700e-05,3.302190230e-04,-2.437237900e-04,4.132760977e-04
-15.000000,14.500000,1737400.000,7.045307800e-05,3.228050850e-04,-2.188192170e-04,3.962935892e-04
-15.000000,15.000000,1737400.000,9.090514000e-05,3.176414800e-04,-2.001712570e-04,3.863009014e-04
-15.000000,15.500000,1737400.000,1.096708580e-04,3.134545480e-04,-1.868316940e-04,3.810348181e-04
-15.000000,16.000000,1737400.000,1.266468300e-04,3.093460170e-04,-1.778507462e-04,3.786360597e-04
-14.500000,-16.000000,1737400.000,4.075576918e-03,8.642722739e-03,6.241814394e-03,1.141346707e-02
-14.500000,-15.500000,1737400.000,4.646958084e-03,1.046893636e-02,6.414270435e-03,1.312766975e-02
-14.500000,-15.000000,1737400.000,5.270506766e-03,1.264885644e-02,6.327663524e-03,1.509341368e-02
-14.500000,-14.500000,1737400.000,5.921688895e-03,1.518694055e-02,5.821552941e-03,1.730895841e-02
-14.500000,-14.000000,1737400.000,6.552796607e-03,1.802335421e-02,4.679530037e-03,1.974027461e-02
-14.500000,-13.500000,1737400.000,7.083816091e-03,2.098217524e-02,2.637807688e-03,2.230224557e-02
-14.500000,-13.000000,1737400.000,7.396562287e-03,2.370717233e-02,-5.715599470e-04,2.484080985e-02
-14.500000,-12.500000,1737400.000,7.341131933e-03,2.561074568e-02,-5.118517192e-03,2.712935183e-02
-14.500000,-12.000000,1737400.000,6.767082015e-03,2.589610203e-02,-1.090760222e-02,2.890289407e-02
-14.500000,-11.500000,1737400.000,5.584983735e-03,2.373165706e-02,-1.739632335e-02,2.995021964e-02
-14.500000,-11.000000,1737400.000,3.840341037e-03,1.860179131e-02,-2.353749307e-02,3.024546973e-02
-14.500000,-10.500000,1737400.000,1.751132328e-03,1.069846752e-02,-2.799629576e-02,3.002192945e-02
-14.500000,-10.000000,1737400.000,-3.365166850e-04,1.080003276e-03,-2.963403566e-02,2.965561869e-02
-14.500000,-9.500000,1737400.000,-2.067787077e-03,-8.595017417e-03,-2.800905253e-02,2.937102469e-02
-14.500000,-9.000000,1737400.000,-3.208588816e-03,-1.666091017e-02,-2.358159683e-02,2.905120788e-02
-14.500000,-8.500000,1737400.000,-3.712988560e-03,-2.203631928e-02,-1.749005643e-02,2.837759196e-02
-14.500000,-8.000000,1737400.000,-3.698209516e-03,-2.448901799e-02,-1.104927389e-02,2.711964619e-02
-14.500000,-7.500000,1737400.000,-3.357952780e-03,-2.448729069e-02,-5.282537574e-03,2.527466034e-02
-14.500000,-7.000000,1737400.000,-2.875722426e-03,-2.282256471e-02,-7.194439040e-04,2.301427467e-02
-14.500000,-6.500000,1737400.000,-2.379363757e-03,-2.026928121e-02,2.543085673e-03,2.056629323e-02
-14.500000,-6.000000,1737400.000,-1.937039860e-03,-1.741052191e-02,4.664918844e-03,1.812842697e-02
-14.500000,-5.500000,1737400.000,-1.573502936e-03,-1.460989413e-02,5.902092159e-03,1.583539106e-02
-14.500000,-5.000000,1737400.000,-1.288722542e-03,-1.205553960e-02,6.508674276e-03,1.376080236e-02
-14.500000,-4.500000,1737400.000,-1.071785523e-03,-9.819680438e-03,6.694544203e-03,1.193280228e-02
-14.500000,-4.000000,1737400.000,-9.087511580e-04,-7.908017747e-03,6.616491499e-03,1.035087113e-02
-14.500000,-3.500000,1737400.000,-7.866315990e-04,-6.293062357e-03,6.384128326e-03,8.998806453e-03
-14.500000,-3.000000,1737400.000,-6.946023070e-04,-4.934162116e-03,6.070395520e-03,7.853542508e-03
-14.500000,-2.500000,1737400.000,-6.243131220e-04,-3.788280745e-03,5.721589722e-03,6.890386551e-03
-14.500000,-2.000000,1737400.000,-5.695689380e-04,-2.815241615e-03,5.365502541e-03,6.085935560e-03
-14.500000,-1.500000,1737400.000,-5.258550790e-04,-1.979919983e-03,5.017285839e-03,5.419387779e-03
-14.500000,-1.000000,1737400.000,-4.899396117e-04,-1.252814370e-03,4.683640829e-03,4.872994571e-03
-14.500000,-0.500000,1737400.000,-4.595141549e-04,-6.099233560e-04,4.365555727e-03,4.431843472e-03
-14.500000,0.000000,1737400.000,-4.329182263e-04,-3.245212700e-05,4.060172347e-03,4.083316155e-03
-14.500000,0.500000,1737400.000,-4.089502087e-04,4.935409340e-04,3.762040124e-03,3.816250623e-03
-14.500000,1.000000,1737400.000,-3.867500805e-04,9.772870960e-04,3.464114356e-03,3.620048890e-03
-14.500000,1.500000,1737400.000,-3.657146949e-04,1.423427290e-03,3.158585428e-03,3.483755789e-03
-14.500000,2.000000,1737400.000,-3.455019380e-04,1.832044418e-03,2.837851668e-03,3.395461740e-03
-14.500000,2.500000,1737400.000,-3.260107000e-04,2.198885490e-03,2.495598493e-03,3.342064065e-03
-14.500000,3.000000,1737400.000,-3.074029000e-04,2.515882768e-03,2.128103559e-03,3.309529786e-03
-14.500000,3.500000,1737400.000,-2.900993800e-04,2.772251389e-03,1.735512249e-03,3.283525267e-03
-14.500000,4.000000,1737400.000,-2.747161040e-04,2.956190426e-03,1.322900948e-03,3.250322706e-03
-14.500000,4.500000,1737400.000,-2.619407000e-04,3.057285947e-03,9.006848200e-04,3.197943626e-03
-14.500000,5.000000,1737400.000,-2.523839980e-04,3.069005951e-03,4.840722930e-04,3.117181611e-03
-14.500000,5.500000,1737400.000,-2.463221400e-04,2.991090955e-03,9.136009900e-05,3.002606595e-03
-14.500000,6.000000,1737400.000,-2.435550490e-04,2.830715228e-03,-2.587240030e-04,2.852929350e-03
-14.500000,6.500000,1737400.000,-2.432901050e-04,2.602430545e-03,-5.500934010e-04,2.671036796e-03
-14.500000,7.000000,1737400.000,-2.442304180e-04,2.326306036e-03,-7.719734540e-04,2.463187221e-03
-14.500000,7.500000,1737400.000,-2.447416760e-04,2.025128461e-03,-9.204863390e-04,2.237931829e-03
-14.500000,8.000000,1737400.000,-2.431455700e-04,1.721086010e-03,-9.987884080e-04,2.004703246e-03
-14.500000,8.500000,1737400.000,-2.380046450e-04,1.432968260e-03,-1.015819412e-03,1.772549949e-03
-14.500000,9.000000,1737400.000,-2.283351680e-04,1.174437952e-03,-9.842220510e-04,1.549236747e-03
-14.500000,9.500000,1737400.000,-2.137196610e-04,9.534818180e-04,-9.180186500e-04,1.340731857e-03
-14.500000,10.000000,1737400.000,-1.942750790e-04,7.729063170e-04,-8.306446820e-04,1.151128824e-03
-14.500000,10.500000,1737400.000,-1.705621220e-04,6.314648990e-04,-7.336145900e-04,9.828681106e-04
-14.500000,11.000000,1737400.000,-1.434250730e-04,5.252307210e-04,-6.358693610e-04,8.371188124e-04
-14.500000,11.500000,1737400.000,-1.138616400e-04,4.488268470e-04,-5.436865970e-04,7.141464327e-04
