longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-5.699997,-3.150000,1737400.000,-2.295751800e-02,-1.672522800e-02,6.072036400e-02,6.703538982e-02
-5.699997,-3.000000,1737400.000,-2.370484400e-02,-1.514330400e-02,6.282628900e-02,6.883590542e-02
-5.699997,-2.850000,1737400.000,-2.445231500e-02,-1.337466300e-02,6.485250100e-02,7.058784743e-02
-5.699997,-2.700000,1737400.000,-2.519601100e-02,-1.141715500e-02,6.677556800e-02,7.227839844e-02
-5.699997,-2.550000,1737400.000,-2.593224000e-02,-9.270850600e-03,6.857021300e-02,7.389386885e-02
-5.699997,-2.400000,1737400.000,-2.665664400e-02,-6.938723300e-03,7.021059400e-02,7.542048833e-02
-5.699997,-2.250000,1737400.000,-2.736472200e-02,-4.426738900e-03,7.166983800e-02,7.684393084e-02
-5.699997,-2.100000,1737400.000,-2.805168600e-02,-1.744323000e-03,7.292121600e-02,7.815013431e-02
-5.699997,-1.950000,1737400.000,-2.871267600e-02,1.095768600e-03,7.393820500e-02,7.932513240e-02
-5.699997,-1.800000,1737400.000,-2.934250900e-02,4.076886700e-03,7.469560900e-02,8.035569577e-02
-5.699997,-1.650000,1737400.000,-2.993617400e-02,7.178970100e-03,7.516947000e-02,8.122906712e-02
-5.699997,-1.500000,1737400.000,-3.048842400e-02,1.037827600e-02,7.533884800e-02,8.193408710e-02
-5.699997,-1.350000,1737400.000,-3.099434900e-02,1.364785000e-02,7.518527300e-02,8.246052847e-02
-5.699997,-1.200000,1737400.000,-3.144914300e-02,1.695774700e-02,7.469437600e-02,8.280014242e-02
-5.699997,-1.050000,1737400.000,-3.184844800e-02,2.027563100e-02,7.385589700e-02,8.294647897e-02
-5.699997,-0.900000,1737400.000,-3.218789400e-02,2.356720400e-02,7.266476200e-02,8.289536333e-02
-5.699997,-0.750000,1737400.000,-3.246409500e-02,2.679712300e-02,7.112087800e-02,8.264491849e-02
-5.699997,-0.600000,1737400.000,-3.267382100e-02,2.992958200e-02,6.922983100e-02,8.219566873e-02
-5.699997,-0.450000,1737400.000,-3.281470900e-02,3.292929300e-02,6.700273300e-02,8.155065722e-02
-5.699997,-0.300000,1737400.000,-3.288493000e-02,3.576227300e-02,6.445642300e-02,8.071548338e-02
-5.699997,-0.150000,1737400.000,-3.288365600e-02,3.839666700e-02,6.161258300e-02,7.969786228e-02
-5.699997,0.000000,1737400.000,-3.281048400e-02,4.080352600e-02,5.849832800e-02,7.850802490e-02
-5.699997,0.150000,1737400.000,-3.266601700e-02,4.295767500e-02,5.514484800e-02,7.715818018e-02
-5.699997,0.300000,1737400.000,-3.245142000e-02,4.483804800e-02,5.158710700e-02,7.566224169e-02
-5.699997,0.450000,1737400.000,-3.216893300e-02,4.642840300e-02,4.786243000e-02,7.403545813e-02
-5.699997,0.600000,1737400.000,-3.182102300e-02,4.771750200e-02,4.401051200e-02,7.229427825e-02
-5.699997,0.750000,1737400.000,-3.141115000e-02,4.869917500e-02,4.007180400e-02,7.045579796e-02
-5.699997,0.900000,1737400.000,-3.094313400e-02,4.937260700e-02,3.608688200e-02,6.853754384e-02
-5.699997,1.050000,1737400.000,-3.042141200e-02,4.974186500e-02,3.209518900e-02,6.655686740e-02
-5.699997,1.200000,1737400.000,-2.985061600e-02,4.981565000e-02,2.813491900e-02,6.453086027e-02
-5.699997,1.350000,1737400.000,-2.923588900e-02,4.960699500e-02,2.424121300e-02,6.247581585e-02
-5.699997,1.500000,1737400.000,-2.858234900e-02,4.913254600e-02,2.044671800e-02,6.040716868e-02
-5.699997,1.650000,1737400.000,-2.789529500e-02,4.841203100e-02,1.678026900e-02,5.833909201e-02
-5.699997,1.800000,1737400.000,-2.718006100e-02,4.746764700e-02,1.326674800e-02,5.628445460e-02
